image,distortion,level,param,snr_db,model,precision,recall,f1
00ecf963-bea6bf0f.jpg,motion_blur,1,9.0,32.357559831143426,finetuned,0.6666666666666666,0.36363636363636365,0.4705882352941177
00ecf963-bea6bf0f.jpg,motion_blur,2,15.0,29.827660677040303,baseline,1.0,0.2727272727272727,0.42857142857142855
00ecf963-bea6bf0f.jpg,motion_blur,2,15.0,29.827660677040303,finetuned,0.75,0.2727272727272727,0.39999999999999997
00ecf963-bea6bf0f.jpg,motion_blur,3,21.0,28.326551953497955,baseline,0.5,0.18181818181818182,0.26666666666666666
00ecf963-bea6bf0f.jpg,motion_blur,3,21.0,28.326551953497955,finetuned,1.0,0.2727272727272727,0.42857142857142855
00ecf963-bea6bf0f.jpg,motion_blur,4,31.0,26.74132702289048,baseline,1.0,0.18181818181818182,0.3076923076923077
00ecf963-bea6bf0f.jpg,motion_blur,4,31.0,26.74132702289048,finetuned,1.0,0.18181818181818182,0.3076923076923077
00ed2e85-82bdd22b.jpg,compression,0,50.0,41.149925958806,baseline,0.75,0.6,0.6666666666666665
00ed2e85-82bdd22b.jpg,compression,0,50.0,41.149925958806,finetuned,0.625,0.5,0.5555555555555556
00ed2e85-82bdd22b.jpg,compression,1,30.0,37.649676927213406,baseline,0.7142857142857143,0.5,0.588235294117647
00ed2e85-82bdd22b.jpg,compression,1,30.0,37.649676927213406,finetuned,0.8333333333333334,0.5,0.625
00ed2e85-82bdd22b.jpg,compression,2,15.0,33.486800034328695,baseline,0.5714285714285714,0.4,0.47058823529411764
00ed2e85-82bdd22b.jpg,compression,2,15.0,33.486800034328695,finetuned,0.7142857142857143,0.5,0.588235294117647
00ed2e85-82bdd22b.jpg,compression,3,8.0,29.861923016196425,baseline,0.2,0.1,0.13333333333333333
00ed2e85-82bdd22b.jpg,compression,3,8.0,29.861923016196425,finetuned,0.5,0.5,0.5
00ed2e85-82bdd22b.jpg,compression,4,3.0,24.72729778166425,baseline,0.0,0.0,0.0
00ed2e85-82bdd22b.jpg,compression,4,3.0,24.72729778166425,finetuned,0.8333333333333334,0.5,0.625
00ed2e85-82bdd22b.jpg,lowlight,0,-0.2,14.386909059390106,baseline,0.6666666666666666,0.6,0.631578947368421
00ed2e85-82bdd22b.jpg,lowlight,0,-0.2,14.386909059390106,finetuned,0.6,0.6,0.6
00ed2e85-82bdd22b.jpg,lowlight,1,-0.4,9.60264067822132,baseline,0.7142857142857143,0.5,0.588235294117647
00ed2e85-82bdd22b.jpg,lowlight,1,-0.4,9.60264067822132,finetuned,0.625,0.5,0.5555555555555556
00ed2e85-82bdd22b.jpg,lowlight,2,-0.6,7.674958639765851,baseline,0.5,0.1,0.16666666666666669
00ed2e85-82bdd22b.jpg,lowlight,2,-0.6,7.674958639765851,finetuned,0.0,0.0,0.0
00ed2e85-82bdd22b.jpg,lowlight,3,-0.75,6.6824804037117325,baseline,0.0,0.0,0.0
00ed2e85-82bdd22b.jpg,lowlight,3,-0.75,6.6824804037117325,finetuned,0.0,0.0,0.0
00ed2e85-82bdd22b.jpg,lowlight,4,-0.9,6.128503577377531,baseline,0.0,0.0,0.0
00ed2e85-82bdd22b.jpg,lowlight,4,-0.9,6.128503577377531,finetuned,0.0,0.0,0.0
00ed2e85-82bdd22b.jpg,motion_blur,0,5.0,34.42700150262268,baseline,0.8333333333333334,0.5,0.625
00ed2e85-82bdd22b.jpg,motion_blur,0,5.0,34.42700150262268,finetuned,0.8333333333333334,0.5,0.625
00ed2e85-82bdd22b.jpg,motion_blur,1,9.0,30.827075559605138,baseline,1.0,0.5,0.6666666666666666
00ed2e85-82bdd22b.jpg,motion_blur,1,9.0,30.827075559605138,finetuned,0.625,0.5,0.5555555555555556
00ed2e85-82bdd22b.jpg,motion_blur,2,15.0,28.520575206918334,baseline,0.8,0.4,0.5333333333333333
